id_result,match_date,stage,id_sport,id_subdiscipline,id_athlete,id_team,id_country,id_venue,participant_type,result,result_type,result_WLT,start_order,result_IRM,bib,ranking,qualification_mark,result_diff
SALMFORMKITEPREL000200_PIANOSI Riccardo,2024-08-04,Opening Series - Race 2,SAL,208,1899659,N/A,ITA,MAM,Person,6,POINTS,,,,,6.0,,
SALMFORMKITEPREL000200_LOBO Bruno,2024-08-04,Opening Series - Race 2,SAL,208,1961039,N/A,BRA,MAM,Person,7,POINTS,,,,,7.0,,
SALMFORMKITEPREL000200_BAINBRIDGE Connor,2024-08-04,Opening Series - Race 2,SAL,208,1899730,N/A,GBR,MAM,Person,8,POINTS,,,,,8.0,,
SALMFORMKITEPREL000200_MAUS Jannis,2024-08-04,Opening Series - Race 2,SAL,208,1891991,N/A,GER,MAM,Person,9,POINTS,,,,,9.0,,
SALMFORMKITEPREL000200_MARAMENIDIS Kameron Alexandros,2024-08-04,Opening Series - Race 2,SAL,208,1961332,N/A,GRE,MAM,Person,10,POINTS,,,,,10.0,,
SALMFORMKITEPREL000200_ZAKOWSKI Maks,2024-08-04,Opening Series - Race 2,SAL,208,1932482,N/A,POL,MAM,Person,11,POINTS,,,,,11.0,,
SALMFORMKITEPREL000200_EDEGRAN Markus,2024-08-04,Opening Series - Race 2,SAL,208,1950367,N/A,USA,MAM,Person,12,POINTS,,,,,12.0,,
SALMFORMKITEPREL000200_MAZELLA Axel,2024-08-04,Opening Series - Race 2,SAL,208,1559519,N/A,FRA,MAM,Person,13,POINTS,,,,,13.0,,
SALMFORMKITEPREL000200_DOLENC Martin,2024-08-04,Opening Series - Race 2,SAL,208,1888708,N/A,CRO,MAM,Person,14,POINTS,,,,,14.0,,
SALMFORMKITEPREL000200_de FALBAIRE Jean,2024-08-04,Opening Series - Race 2,SAL,208,1913557,N/A,MRI,MAM,Person,15,POINTS,,,,,15.0,,
SALMFORMKITEPREL000200_HUANG Qibin,2024-08-04,Opening Series - Race 2,SAL,208,1961629,N/A,CHN,MAM,Person,16,POINTS,,,,,16.0,,
SALMFORMKITEPREL000200_WESTON Joseph Jonathan,2024-08-04,Opening Series - Race 2,SAL,208,1902461,N/A,THA,MAM,Person,17,POINTS,,,,,17.0,,
SALMFORMKITEPREL000200_WALTONKEIM Lukas,2024-08-04,Opening Series - Race 2,SAL,208,1918842,N/A,NZL,MAM,Person,18,POINTS,,,,,18.0,,
SALMFORMKITEPREL000200_TYSON Tiger,2024-08-04,Opening Series - Race 2,SAL,208,1555493,N/A,ANT,MAM,Person,19,POINTS,,,,,19.0,,
SALMFORMKITEPREL000200_BOLANOS LOPEZ Victor,2024-08-04,Opening Series - Race 2,SAL,208,1535524,N/A,COL,MAM,Person,20,POINTS,,,,,20.0,,
SALMFORMKITEPREL000400_MAZELLA Axel,2024-08-04,Opening Series - Race 4,SAL,208,1559519,N/A,FRA,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITEPREL000400_MAUS Jannis,2024-08-04,Opening Series - Race 4,SAL,208,1891991,N/A,GER,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITEPREL000400_VODISEK Toni,2024-08-04,Opening Series - Race 4,SAL,208,1981549,N/A,SLO,MAM,Person,3,POINTS,,,,,3.0,,
SALMFORMKITEPREL000400_LOBO Bruno,2024-08-04,Opening Series - Race 4,SAL,208,1961039,N/A,BRA,MAM,Person,4,POINTS,,,,,4.0,,
SALMFORMKITEPREL000400_HUANG Qibin,2024-08-04,Opening Series - Race 4,SAL,208,1961629,N/A,CHN,MAM,Person,5,POINTS,,,,,5.0,,
SALMFORMKITEPREL000400_TARADIN Denis,2024-08-04,Opening Series - Race 4,SAL,208,1911111,N/A,CYP,MAM,Person,6,POINTS,,,,,6.0,,
SALMFORMKITEPREL000400_BAINBRIDGE Connor,2024-08-04,Opening Series - Race 4,SAL,208,1899730,N/A,GBR,MAM,Person,7,POINTS,,,,,7.0,,
SALMFORMKITEPREL000400_BONTUS Valentin,2024-08-04,Opening Series - Race 4,SAL,208,1566437,N/A,AUT,MAM,Person,8,POINTS,,,,,8.0,,
SALMFORMKITEPREL000400_ZARKA Dor,2024-08-04,Opening Series - Race 4,SAL,208,1927837,N/A,ISR,MAM,Person,9,POINTS,,,,,9.0,,
SALMFORMKITEPREL000400_WALTONKEIM Lukas,2024-08-04,Opening Series - Race 4,SAL,208,1918842,N/A,NZL,MAM,Person,10,POINTS,,,,,10.0,,
SALMFORMKITEPREL000400_WESTON Joseph Jonathan,2024-08-04,Opening Series - Race 4,SAL,208,1902461,N/A,THA,MAM,Person,11,POINTS,,,,,11.0,,
SALMFORMKITEPREL000400_MARAMENIDIS Kameron Alexandros,2024-08-04,Opening Series - Race 4,SAL,208,1961332,N/A,GRE,MAM,Person,12,POINTS,,,,,12.0,,
SALMFORMKITEPREL000400_DOLENC Martin,2024-08-04,Opening Series - Race 4,SAL,208,1888708,N/A,CRO,MAM,Person,13,POINTS,,,,,13.0,,
SALMFORMKITEPREL000400_PIANOSI Riccardo,2024-08-04,Opening Series - Race 4,SAL,208,1899659,N/A,ITA,MAM,Person,14,POINTS,,,,,14.0,,
SALMFORMKITEPREL000400_ZAKOWSKI Maks,2024-08-04,Opening Series - Race 4,SAL,208,1932482,N/A,POL,MAM,Person,15,POINTS,,,,,15.0,,
SALMFORMKITEPREL000400_EDEGRAN Markus,2024-08-04,Opening Series - Race 4,SAL,208,1950367,N/A,USA,MAM,Person,16,POINTS,,,,,16.0,,
SALMFORMKITEPREL000400_TYSON Tiger,2024-08-04,Opening Series - Race 4,SAL,208,1555493,N/A,ANT,MAM,Person,17,POINTS,,,,,17.0,,
SALMFORMKITEPREL000400_BOLANOS LOPEZ Victor,2024-08-04,Opening Series - Race 4,SAL,208,1535524,N/A,COL,MAM,Person,18,POINTS,,,,,18.0,,
SALMFORMKITEPREL000400_MAEDER Maximilian,2024-08-04,Opening Series - Race 4,SAL,208,1535852,N/A,SGP,MAM,Person,21,IRM_POINTS,,,DNF,,,,
SALMFORMKITEPREL000400_de FALBAIRE Jean,2024-08-04,Opening Series - Race 4,SAL,208,1913557,N/A,MRI,MAM,Person,21,IRM_POINTS,,,RET,,,,
SALMFORMKITEPREL000300_VODISEK Toni,2024-08-04,Opening Series - Race 3,SAL,208,1981549,N/A,SLO,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITEPREL000300_MAEDER Maximilian,2024-08-04,Opening Series - Race 3,SAL,208,1535852,N/A,SGP,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITEPREL000300_BAINBRIDGE Connor,2024-08-04,Opening Series - Race 3,SAL,208,1899730,N/A,GBR,MAM,Person,3,POINTS,,,,,3.0,,
SALMFORMKITEPREL000300_HUANG Qibin,2024-08-04,Opening Series - Race 3,SAL,208,1961629,N/A,CHN,MAM,Person,4,POINTS,,,,,4.0,,
SALMFORMKITEPREL000300_BONTUS Valentin,2024-08-04,Opening Series - Race 3,SAL,208,1566437,N/A,AUT,MAM,Person,5,POINTS,,,,,5.0,,
SALMFORMKITEPREL000300_MARAMENIDIS Kameron Alexandros,2024-08-04,Opening Series - Race 3,SAL,208,1961332,N/A,GRE,MAM,Person,6,POINTS,,,,,6.0,,
SALMFORMKITEPREL000300_EDEGRAN Markus,2024-08-04,Opening Series - Race 3,SAL,208,1950367,N/A,USA,MAM,Person,7,POINTS,,,,,7.0,,
SALMFORMKITEPREL000300_PIANOSI Riccardo,2024-08-04,Opening Series - Race 3,SAL,208,1899659,N/A,ITA,MAM,Person,8,POINTS,,,,,8.0,,
SALMFORMKITEPREL000300_MAZELLA Axel,2024-08-04,Opening Series - Race 3,SAL,208,1559519,N/A,FRA,MAM,Person,9,POINTS,,,,,9.0,,
SALMFORMKITEPREL000300_LOBO Bruno,2024-08-04,Opening Series - Race 3,SAL,208,1961039,N/A,BRA,MAM,Person,10,POINTS,,,,,10.0,,
SALMFORMKITEPREL000300_MAUS Jannis,2024-08-04,Opening Series - Race 3,SAL,208,1891991,N/A,GER,MAM,Person,11,POINTS,,,,,11.0,,
SALMFORMKITEPREL000300_TARADIN Denis,2024-08-04,Opening Series - Race 3,SAL,208,1911111,N/A,CYP,MAM,Person,12,POINTS,,,,,12.0,,
SALMFORMKITEPREL000300_WALTONKEIM Lukas,2024-08-04,Opening Series - Race 3,SAL,208,1918842,N/A,NZL,MAM,Person,13,POINTS,,,,,13.0,,
SALMFORMKITEPREL000300_ZAKOWSKI Maks,2024-08-04,Opening Series - Race 3,SAL,208,1932482,N/A,POL,MAM,Person,14,POINTS,,,,,14.0,,
SALMFORMKITEPREL000300_de FALBAIRE Jean,2024-08-04,Opening Series - Race 3,SAL,208,1913557,N/A,MRI,MAM,Person,15,POINTS,,,,,15.0,,
SALMFORMKITEPREL000300_WESTON Joseph Jonathan,2024-08-04,Opening Series - Race 3,SAL,208,1902461,N/A,THA,MAM,Person,16,POINTS,,,,,16.0,,
SALMFORMKITEPREL000300_BOLANOS LOPEZ Victor,2024-08-04,Opening Series - Race 3,SAL,208,1535524,N/A,COL,MAM,Person,17,POINTS,,,,,17.0,,
SALMFORMKITEPREL000300_DOLENC Martin,2024-08-04,Opening Series - Race 3,SAL,208,1888708,N/A,CRO,MAM,Person,18,POINTS,,,,,18.0,,
SALMFORMKITEPREL000300_TYSON Tiger,2024-08-04,Opening Series - Race 3,SAL,208,1555493,N/A,ANT,MAM,Person,19,POINTS,,,,,19.0,,
SALMFORMKITEPREL000300_ZARKA Dor,2024-08-04,Opening Series - Race 3,SAL,208,1927837,N/A,ISR,MAM,Person,21,IRM_POINTS,,,DSQ,,,,
SALMFORMKITEPREL000500_PIANOSI Riccardo,2024-08-05,Opening Series - Race 5,SAL,208,1899659,N/A,ITA,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITEPREL000500_MAUS Jannis,2024-08-05,Opening Series - Race 5,SAL,208,1891991,N/A,GER,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITEPREL000500_MAEDER Maximilian,2024-08-05,Opening Series - Race 5,SAL,208,1535852,N/A,SGP,MAM,Person,3,POINTS,,,,,3.0,,
SALMFORMKITEPREL000500_BONTUS Valentin,2024-08-05,Opening Series - Race 5,SAL,208,1566437,N/A,AUT,MAM,Person,4,POINTS,,,,,4.0,,
SALMFORMKITEPREL000500_MAZELLA Axel,2024-08-05,Opening Series - Race 5,SAL,208,1559519,N/A,FRA,MAM,Person,5,POINTS,,,,,5.0,,
SALMFORMKITEPREL000500_EDEGRAN Markus,2024-08-05,Opening Series - Race 5,SAL,208,1950367,N/A,USA,MAM,Person,6,POINTS,,,,,6.0,,
SALMFORMKITEPREL000500_BAINBRIDGE Connor,2024-08-05,Opening Series - Race 5,SAL,208,1899730,N/A,GBR,MAM,Person,7,POINTS,,,,,7.0,,
SALMFORMKITEPREL000500_MARAMENIDIS Kameron Alexandros,2024-08-05,Opening Series - Race 5,SAL,208,1961332,N/A,GRE,MAM,Person,8,POINTS,,,,,8.0,,
SALMFORMKITEPREL000500_TYSON Tiger,2024-08-05,Opening Series - Race 5,SAL,208,1555493,N/A,ANT,MAM,Person,9,POINTS,,,,,9.0,,
SALMFORMKITEPREL000500_VODISEK Toni,2024-08-05,Opening Series - Race 5,SAL,208,1981549,N/A,SLO,MAM,Person,10,POINTS,,,,,10.0,,
SALMFORMKITEPREL000500_ZAKOWSKI Maks,2024-08-05,Opening Series - Race 5,SAL,208,1932482,N/A,POL,MAM,Person,11,POINTS,,,,,11.0,,
SALMFORMKITEPREL000500_ZARKA Dor,2024-08-05,Opening Series - Race 5,SAL,208,1927837,N/A,ISR,MAM,Person,12,POINTS,,,,,12.0,,
SALMFORMKITEPREL000500_DOLENC Martin,2024-08-05,Opening Series - Race 5,SAL,208,1888708,N/A,CRO,MAM,Person,13,POINTS,,,,,13.0,,
SALMFORMKITEPREL000500_HUANG Qibin,2024-08-05,Opening Series - Race 5,SAL,208,1961629,N/A,CHN,MAM,Person,14,POINTS,,,,,14.0,,
SALMFORMKITEPREL000500_LOBO Bruno,2024-08-05,Opening Series - Race 5,SAL,208,1961039,N/A,BRA,MAM,Person,15,POINTS,,,,,15.0,,
SALMFORMKITEPREL000500_TARADIN Denis,2024-08-05,Opening Series - Race 5,SAL,208,1911111,N/A,CYP,MAM,Person,16,POINTS,,,,,16.0,,
SALMFORMKITEPREL000500_WALTONKEIM Lukas,2024-08-05,Opening Series - Race 5,SAL,208,1918842,N/A,NZL,MAM,Person,17,POINTS,,,,,17.0,,
SALMFORMKITEPREL000500_BOLANOS LOPEZ Victor,2024-08-05,Opening Series - Race 5,SAL,208,1535524,N/A,COL,MAM,Person,18,POINTS,,,,,18.0,,
SALMFORMKITEPREL000500_WESTON Joseph Jonathan,2024-08-05,Opening Series - Race 5,SAL,208,1902461,N/A,THA,MAM,Person,19,POINTS,,,,,19.0,,
SALMFORMKITEPREL000500_de FALBAIRE Jean,2024-08-05,Opening Series - Race 5,SAL,208,1913557,N/A,MRI,MAM,Person,21,IRM_POINTS,,,DPI,,20.0,,
SALMFORMKITEPREL000700_PIANOSI Riccardo,2024-08-06,Opening Series - Race 7,SAL,208,1899659,N/A,ITA,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITEPREL000700_MAUS Jannis,2024-08-06,Opening Series - Race 7,SAL,208,1891991,N/A,GER,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITEPREL000700_EDEGRAN Markus,2024-08-06,Opening Series - Race 7,SAL,208,1950367,N/A,USA,MAM,Person,3,POINTS,,,,,3.0,,
SALMFORMKITEPREL000700_MAEDER Maximilian,2024-08-06,Opening Series - Race 7,SAL,208,1535852,N/A,SGP,MAM,Person,4,POINTS,,,,,4.0,,
SALMFORMKITEPREL000700_LOBO Bruno,2024-08-06,Opening Series - Race 7,SAL,208,1961039,N/A,BRA,MAM,Person,5,POINTS,,,,,5.0,,
SALMFORMKITEPREL000700_HUANG Qibin,2024-08-06,Opening Series - Race 7,SAL,208,1961629,N/A,CHN,MAM,Person,6,POINTS,,,,,6.0,,
SALMFORMKITEPREL000700_MAZELLA Axel,2024-08-06,Opening Series - Race 7,SAL,208,1559519,N/A,FRA,MAM,Person,7,POINTS,,,,,7.0,,
SALMFORMKITEPREL000700_DOLENC Martin,2024-08-06,Opening Series - Race 7,SAL,208,1888708,N/A,CRO,MAM,Person,8,POINTS,,,,,8.0,,
SALMFORMKITEPREL000700_TYSON Tiger,2024-08-06,Opening Series - Race 7,SAL,208,1555493,N/A,ANT,MAM,Person,9,POINTS,,,,,9.0,,
SALMFORMKITEPREL000700_ZAKOWSKI Maks,2024-08-06,Opening Series - Race 7,SAL,208,1932482,N/A,POL,MAM,Person,10,POINTS,,,,,10.0,,
SALMFORMKITEPREL000700_BAINBRIDGE Connor,2024-08-06,Opening Series - Race 7,SAL,208,1899730,N/A,GBR,MAM,Person,11,POINTS,,,,,11.0,,
SALMFORMKITEPREL000700_VODISEK Toni,2024-08-06,Opening Series - Race 7,SAL,208,1981549,N/A,SLO,MAM,Person,12,POINTS,,,,,12.0,,
SALMFORMKITEPREL000700_ZARKA Dor,2024-08-06,Opening Series - Race 7,SAL,208,1927837,N/A,ISR,MAM,Person,13,POINTS,,,,,13.0,,
SALMFORMKITEPREL000700_MARAMENIDIS Kameron Alexandros,2024-08-06,Opening Series - Race 7,SAL,208,1961332,N/A,GRE,MAM,Person,14,POINTS,,,,,14.0,,
SALMFORMKITEPREL000700_BOLANOS LOPEZ Victor,2024-08-06,Opening Series - Race 7,SAL,208,1535524,N/A,COL,MAM,Person,15,POINTS,,,,,15.0,,
SALMFORMKITEPREL000700_de FALBAIRE Jean,2024-08-06,Opening Series - Race 7,SAL,208,1913557,N/A,MRI,MAM,Person,16,POINTS,,,,,16.0,,
SALMFORMKITEPREL000700_WESTON Joseph Jonathan,2024-08-06,Opening Series - Race 7,SAL,208,1902461,N/A,THA,MAM,Person,17,POINTS,,,,,17.0,,
SALMFORMKITEPREL000700_WALTONKEIM Lukas,2024-08-06,Opening Series - Race 7,SAL,208,1918842,N/A,NZL,MAM,Person,18,POINTS,,,,,18.0,,
SALMFORMKITEPREL000700_TARADIN Denis,2024-08-06,Opening Series - Race 7,SAL,208,1911111,N/A,CYP,MAM,Person,19,POINTS,,,,,19.0,,
SALMFORMKITEPREL000700_BONTUS Valentin,2024-08-06,Opening Series - Race 7,SAL,208,1566437,N/A,AUT,MAM,Person,20,POINTS,,,,,20.0,,
SALMFORMKITEPREL000600_VODISEK Toni,2024-08-06,Opening Series - Race 6,SAL,208,1981549,N/A,SLO,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITEPREL000600_MAZELLA Axel,2024-08-06,Opening Series - Race 6,SAL,208,1559519,N/A,FRA,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITEPREL000600_EDEGRAN Markus,2024-08-06,Opening Series - Race 6,SAL,208,1950367,N/A,USA,MAM,Person,3,POINTS,,,,,3.0,,
SALMFORMKITEPREL000600_PIANOSI Riccardo,2024-08-06,Opening Series - Race 6,SAL,208,1899659,N/A,ITA,MAM,Person,4,POINTS,,,,,4.0,,
SALMFORMKITEPREL000600_DOLENC Martin,2024-08-06,Opening Series - Race 6,SAL,208,1888708,N/A,CRO,MAM,Person,5,POINTS,,,,,5.0,,
SALMFORMKITEPREL000600_MARAMENIDIS Kameron Alexandros,2024-08-06,Opening Series - Race 6,SAL,208,1961332,N/A,GRE,MAM,Person,6,POINTS,,,,,6.0,,
SALMFORMKITEPREL000600_MAUS Jannis,2024-08-06,Opening Series - Race 6,SAL,208,1891991,N/A,GER,MAM,Person,7,POINTS,,,,,7.0,,
SALMFORMKITEPREL000600_WALTONKEIM Lukas,2024-08-06,Opening Series - Race 6,SAL,208,1918842,N/A,NZL,MAM,Person,8,POINTS,,,,,8.0,,
SALMFORMKITEPREL000600_LOBO Bruno,2024-08-06,Opening Series - Race 6,SAL,208,1961039,N/A,BRA,MAM,Person,9,POINTS,,,,,9.0,,
SALMFORMKITEPREL000600_MAEDER Maximilian,2024-08-06,Opening Series - Race 6,SAL,208,1535852,N/A,SGP,MAM,Person,10,POINTS,,,,,10.0,,
SALMFORMKITEPREL000600_BAINBRIDGE Connor,2024-08-06,Opening Series - Race 6,SAL,208,1899730,N/A,GBR,MAM,Person,11,POINTS,,,,,11.0,,
SALMFORMKITEPREL000600_BOLANOS LOPEZ Victor,2024-08-06,Opening Series - Race 6,SAL,208,1535524,N/A,COL,MAM,Person,12,POINTS,,,,,12.0,,
SALMFORMKITEPREL000600_HUANG Qibin,2024-08-06,Opening Series - Race 6,SAL,208,1961629,N/A,CHN,MAM,Person,13,POINTS,,,,,13.0,,
SALMFORMKITEPREL000600_ZAKOWSKI Maks,2024-08-06,Opening Series - Race 6,SAL,208,1932482,N/A,POL,MAM,Person,14,POINTS,,,,,14.0,,
SALMFORMKITEPREL000600_de FALBAIRE Jean,2024-08-06,Opening Series - Race 6,SAL,208,1913557,N/A,MRI,MAM,Person,15,POINTS,,,,,15.0,,
SALMFORMKITEPREL000600_TARADIN Denis,2024-08-06,Opening Series - Race 6,SAL,208,1911111,N/A,CYP,MAM,Person,16,POINTS,,,,,16.0,,
SALMFORMKITEPREL000600_WESTON Joseph Jonathan,2024-08-06,Opening Series - Race 6,SAL,208,1902461,N/A,THA,MAM,Person,17,POINTS,,,,,17.0,,
SALMFORMKITEPREL000600_TYSON Tiger,2024-08-06,Opening Series - Race 6,SAL,208,1555493,N/A,ANT,MAM,Person,18,POINTS,,,,,18.0,,
SALMFORMKITEPREL000600_ZARKA Dor,2024-08-06,Opening Series - Race 6,SAL,208,1927837,N/A,ISR,MAM,Person,21,IRM_POINTS,,,UFD,,,,
SALMFORMKITEPREL000600_BONTUS Valentin,2024-08-06,Opening Series - Race 6,SAL,208,1566437,N/A,AUT,MAM,Person,21,IRM_POINTS,,,DSQ,,,,
SALMFORMKITESFNL00010001_LOBO Bruno,2024-08-08,Semifinal A - Race 1,SAL,208,1961039,N/A,BRA,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITESFNL00010001_PIANOSI Riccardo,2024-08-08,Semifinal A - Race 1,SAL,208,1899659,N/A,ITA,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITESFNL00010001_MAZELLA Axel,2024-08-08,Semifinal A - Race 1,SAL,208,1559519,N/A,FRA,MAM,Person,3,POINTS,,,,,3.0,,
SALMFORMKITESFNL00010001_HUANG Qibin,2024-08-08,Semifinal A - Race 1,SAL,208,1961629,N/A,CHN,MAM,Person,4,POINTS,,,,,4.0,,
SALMFORMKITESFNL00020001_BONTUS Valentin,2024-08-08,Semifinal B - Race 1,SAL,208,1566437,N/A,AUT,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITESFNL00020001_MAUS Jannis,2024-08-08,Semifinal B - Race 1,SAL,208,1891991,N/A,GER,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITESFNL00020001_BAINBRIDGE Connor,2024-08-08,Semifinal B - Race 1,SAL,208,1899730,N/A,GBR,MAM,Person,3,POINTS,,,,,3.0,,
SALMFORMKITESFNL00020001_EDEGRAN Markus,2024-08-08,Semifinal B - Race 1,SAL,208,1950367,N/A,USA,MAM,Person,4,POINTS,,,,,4.0,,
SALMFORMKITESFNL00010002_PIANOSI Riccardo,2024-08-08,Semifinal A - Race 2,SAL,208,1899659,N/A,ITA,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITESFNL00010002_MAZELLA Axel,2024-08-08,Semifinal A - Race 2,SAL,208,1559519,N/A,FRA,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITESFNL00010002_LOBO Bruno,2024-08-08,Semifinal A - Race 2,SAL,208,1961039,N/A,BRA,MAM,Person,4,POINTS,,,,,3.0,,
SALMFORMKITESFNL00010002_HUANG Qibin,2024-08-08,Semifinal A - Race 2,SAL,208,1961629,N/A,CHN,MAM,Person,4.1,IRM_POINTS,,,SCP,,4.0,,
SALMFORMKITEFNL000100_BONTUS Valentin,2024-08-08,Final - Race 1,SAL,208,1566437,N/A,AUT,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITEFNL000100_MAEDER Maximilian,2024-08-08,Final - Race 1,SAL,208,1535852,N/A,SGP,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITEFNL000100_PIANOSI Riccardo,2024-08-08,Final - Race 1,SAL,208,1899659,N/A,ITA,MAM,Person,3,POINTS,,,,,3.0,,
SALMFORMKITEFNL000100_VODISEK Toni,2024-08-08,Final - Race 1,SAL,208,1981549,N/A,SLO,MAM,Person,5,IRM_POINTS,,,SCP,,4.0,,
SALMFORMKITEFNL000200_BONTUS Valentin,2024-08-09,Final - Race 2,SAL,208,1566437,N/A,AUT,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITEFNL000200_MAEDER Maximilian,2024-08-09,Final - Race 2,SAL,208,1535852,N/A,SGP,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITEFNL000200_PIANOSI Riccardo,2024-08-09,Final - Race 2,SAL,208,1899659,N/A,ITA,MAM,Person,4,POINTS,,,,,3.0,,
SALMFORMKITEFNL000200_VODISEK Toni,2024-08-09,Final - Race 2,SAL,208,1981549,N/A,SLO,MAM,Person,4.1,IRM_POINTS,,,DPI,,4.0,,
SALMFORMKITEFNL000300_BONTUS Valentin,2024-08-09,Final - Race 3,SAL,208,1566437,N/A,AUT,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITEFNL000300_PIANOSI Riccardo,2024-08-09,Final - Race 3,SAL,208,1899659,N/A,ITA,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITEFNL000300_MAEDER Maximilian,2024-08-09,Final - Race 3,SAL,208,1535852,N/A,SGP,MAM,Person,3,POINTS,,,,,3.0,,
SALMFORMKITEFNL000300_VODISEK Toni,2024-08-09,Final - Race 3,SAL,208,1981549,N/A,SLO,MAM,Person,4,POINTS,,,,,4.0,,
SALMFORMKITE_BONTUS Valentin,2024-08-09,Final Results,SAL,208,1566437,N/A,AUT,MAM,Person,20,POINTS,,,,,1.0,SB,
SALMFORMKITE_VODISEK Toni,2024-08-09,Final Results,SAL,208,1981549,N/A,SLO,MAM,Person,12,POINTS,,,,,2.0,F,
SALMFORMKITE_MAEDER Maximilian,2024-08-09,Final Results,SAL,208,1535852,N/A,SGP,MAM,Person,15,POINTS,,,,,3.0,F,
SALMFORMKITE_PIANOSI Riccardo,2024-08-09,Final Results,SAL,208,1899659,N/A,ITA,MAM,Person,20,POINTS,,,,,4.0,SA,
SALMFORMKITE_MAUS Jannis,2024-08-09,Final Results,SAL,208,1891991,N/A,GER,MAM,Person,21,POINTS,,,,,5.0,SB,
SALMFORMKITE_MAZELLA Axel,2024-08-09,Final Results,SAL,208,1559519,N/A,FRA,MAM,Person,22,POINTS,,,,,6.0,SA,
SALMFORMKITE_LOBO Bruno,2024-08-09,Final Results,SAL,208,1961039,N/A,BRA,MAM,Person,28,POINTS,,,,,7.0,SA,
SALMFORMKITE_BAINBRIDGE Connor,2024-08-09,Final Results,SAL,208,1899730,N/A,GBR,MAM,Person,29,POINTS,,,,,8.0,SB,
SALMFORMKITE_EDEGRAN Markus,2024-08-09,Final Results,SAL,208,1950367,N/A,USA,MAM,Person,31,POINTS,,,,,9.0,SB,
SALMFORMKITE_HUANG Qibin,2024-08-09,Final Results,SAL,208,1961629,N/A,CHN,MAM,Person,34,POINTS,,,,,10.0,SA,
SALMFORMKITE_MARAMENIDIS Kameron Alexandros,2024-08-09,Final Results,SAL,208,1961332,N/A,GRE,MAM,Person,39,POINTS,,,,,11.0,,
SALMFORMKITE_TARADIN Denis,2024-08-09,Final Results,SAL,208,1911111,N/A,CYP,MAM,Person,49,POINTS,,,,,12.0,,
SALMFORMKITE_ZARKA Dor,2024-08-09,Final Results,SAL,208,1927837,N/A,ISR,MAM,Person,52,POINTS,,,,,13.0,,
SALMFORMKITE_DOLENC Martin,2024-08-09,Final Results,SAL,208,1888708,N/A,CRO,MAM,Person,53,POINTS,,,,,14.0,,
SALMFORMKITE_WALTONKEIM Lukas,2024-08-09,Final Results,SAL,208,1918842,N/A,NZL,MAM,Person,60,POINTS,,,,,15.0,,
SALMFORMKITE_ZAKOWSKI Maks,2024-08-09,Final Results,SAL,208,1932482,N/A,POL,MAM,Person,60,POINTS,,,,,16.0,,
SALMFORMKITE_TYSON Tiger,2024-08-09,Final Results,SAL,208,1555493,N/A,ANT,MAM,Person,69,POINTS,,,,,17.0,,
SALMFORMKITE_WESTON Joseph Jonathan,2024-08-09,Final Results,SAL,208,1902461,N/A,THA,MAM,Person,78,POINTS,,,,,18.0,,
SALMFORMKITE_de FALBAIRE Jean,2024-08-09,Final Results,SAL,208,1913557,N/A,MRI,MAM,Person,78,POINTS,,,,,19.0,,
SALMFORMKITE_BOLANOS LOPEZ Victor,2024-08-09,Final Results,SAL,208,1535524,N/A,COL,MAM,Person,80,POINTS,,,,,20.0,,
SALM49ERPREL000200_LAMBRIEX Bart / van de WERKEN Floris,2024-07-28,Opening Series - Race 2,SAL,210,No aplica,SALM49ERNED01,NED,MAM,Team,1,POINTS,,,,,1.0,,
SALM49ERPREL000200_UMPIERRE Hernan / DIZ Fernando,2024-07-28,Opening Series - Race 2,SAL,210,No aplica,SALM49ERURU01,URU,MAM,Team,2,POINTS,,,,,2.0,,
SALM49ERPREL000200_McHARDIE Isaac / McKENZIE William,2024-07-28,Opening Series - Race 2,SAL,210,No aplica,SALM49ERNZL01,NZL,MAM,Team,3,POINTS,,,,,3.0,,
SALM49ERPREL000200_DICKSON Robert / WADDILOVE Sean,2024-07-28,Opening Series - Race 2,SAL,210,No aplica,SALM49ERIRL01,IRL,MAM,Team,4,POINTS,,,,,4.0,,
